levels,lags,params,mean_squared_error__weighted_average,mean_squared_error__average,mean_squared_error__pooling,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,reg_alpha,reg_lambda
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 459, 'learning_rate': 0.07998864374896093, 'num_leaves': 22, 'max_depth': 7, 'min_child_samples': 26, 'reg_alpha': 0.0013812719201043986, 'reg_lambda': 0.09510746028002662}",135.11575119712674,135.11575119712674,135.11575119712674,459.0,0.07998864374896093,22.0,7.0,26.0,0.0013812719201043986,0.09510746028002662
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 434, 'learning_rate': 0.10689167518570086, 'num_leaves': 25, 'max_depth': 10, 'min_child_samples': 30, 'reg_alpha': 0.21262254906509262, 'reg_lambda': 0.008988724342239112}",135.16171553530987,135.1617155353099,135.1617155353099,434.0,0.10689167518570086,25.0,10.0,30.0,0.21262254906509262,0.008988724342239112
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 488, 'learning_rate': 0.07539298919858572, 'num_leaves': 16, 'max_depth': 7, 'min_child_samples': 29, 'reg_alpha': 7.350567266827042, 'reg_lambda': 7.792037754951554e-05}",135.1718774337663,135.1718774337663,135.1718774337663,488.0,0.07539298919858572,16.0,7.0,29.0,7.350567266827042,7.792037754951554e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 421, 'learning_rate': 0.10310739963369549, 'num_leaves': 18, 'max_depth': 8, 'min_child_samples': 43, 'reg_alpha': 0.4107521205965313, 'reg_lambda': 0.0001330159780033052}",135.18654455845612,135.18654455845612,135.18654455845612,421.0,0.10310739963369549,18.0,8.0,43.0,0.4107521205965313,0.0001330159780033052
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 439, 'learning_rate': 0.026764412580140777, 'num_leaves': 16, 'max_depth': 6, 'min_child_samples': 28, 'reg_alpha': 6.14897083359698e-06, 'reg_lambda': 0.011911599526083937}",135.27982221460618,135.27982221460618,135.27982221460618,439.0,0.026764412580140777,16.0,6.0,28.0,6.14897083359698e-06,0.011911599526083937
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 436, 'learning_rate': 0.07118826004915974, 'num_leaves': 15, 'max_depth': 9, 'min_child_samples': 18, 'reg_alpha': 0.36534733774527317, 'reg_lambda': 5.778883805372169e-08}",135.3233576178469,135.3233576178469,135.3233576178469,436.0,0.07118826004915974,15.0,9.0,18.0,0.36534733774527317,5.778883805372169e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 424, 'learning_rate': 0.08014909579907988, 'num_leaves': 17, 'max_depth': 7, 'min_child_samples': 32, 'reg_alpha': 2.163050619334038, 'reg_lambda': 0.00018284261432712425}",135.32791320780362,135.32791320780365,135.32791320780362,424.0,0.08014909579907988,17.0,7.0,32.0,2.163050619334038,0.00018284261432712425
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 172, 'learning_rate': 0.017322667470546258, 'num_leaves': 49, 'max_depth': 8, 'min_child_samples': 24, 'reg_alpha': 4.17890272377219e-06, 'reg_lambda': 0.0032112643094417484}",135.34905383086243,135.34905383086243,135.34905383086243,172.0,0.017322667470546258,49.0,8.0,24.0,4.17890272377219e-06,0.0032112643094417484
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 421, 'learning_rate': 0.015354206595918496, 'num_leaves': 19, 'max_depth': 6, 'min_child_samples': 19, 'reg_alpha': 4.088792250127422e-07, 'reg_lambda': 0.0010733116707226905}",135.35006811474292,135.35006811474292,135.3500681147429,421.0,0.015354206595918496,19.0,6.0,19.0,4.088792250127422e-07,0.0010733116707226905
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 280, 'learning_rate': 0.11499672053603562, 'num_leaves': 27, 'max_depth': 7, 'min_child_samples': 30, 'reg_alpha': 0.14751675470860157, 'reg_lambda': 0.0027517780932066636}",135.40757495056673,135.40757495056675,135.40757495056673,280.0,0.11499672053603562,27.0,7.0,30.0,0.14751675470860157,0.0027517780932066636
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 265, 'learning_rate': 0.0797595640293302, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 42, 'reg_alpha': 0.27166084391324885, 'reg_lambda': 8.71725333885417e-06}",135.43762871448808,135.43762871448808,135.4376287144881,265.0,0.0797595640293302,19.0,7.0,42.0,0.27166084391324885,8.71725333885417e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 460, 'learning_rate': 0.026953932589897155, 'num_leaves': 22, 'max_depth': 7, 'min_child_samples': 26, 'reg_alpha': 1.0658894799593822e-06, 'reg_lambda': 0.0008195620644979163}",135.5637944741393,135.56379447413934,135.56379447413934,460.0,0.026953932589897155,22.0,7.0,26.0,1.0658894799593822e-06,0.0008195620644979163
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 444, 'learning_rate': 0.08744789293807588, 'num_leaves': 21, 'max_depth': 6, 'min_child_samples': 18, 'reg_alpha': 3.568541703266243, 'reg_lambda': 6.688847831285945e-07}",135.6253271600036,135.62532716000362,135.6253271600036,444.0,0.08744789293807588,21.0,6.0,18.0,3.568541703266243,6.688847831285945e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 442, 'learning_rate': 0.03043106784852528, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'reg_alpha': 1.5567709117082715e-06, 'reg_lambda': 3.070590241833308e-05}",135.64289905311915,135.64289905311918,135.64289905311918,442.0,0.03043106784852528,32.0,5.0,29.0,1.5567709117082715e-06,3.070590241833308e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 453, 'learning_rate': 0.08752536421753385, 'num_leaves': 20, 'max_depth': 7, 'min_child_samples': 43, 'reg_alpha': 0.05353778042151306, 'reg_lambda': 0.00010644536177272537}",135.65774458413026,135.65774458413023,135.65774458413026,453.0,0.08752536421753385,20.0,7.0,43.0,0.05353778042151306,0.00010644536177272537
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 410, 'learning_rate': 0.07656178187853739, 'num_leaves': 18, 'max_depth': 11, 'min_child_samples': 32, 'reg_alpha': 0.2781512856669409, 'reg_lambda': 2.5066270600293387e-05}",135.70675240708044,135.70675240708044,135.70675240708044,410.0,0.07656178187853739,18.0,11.0,32.0,0.2781512856669409,2.5066270600293387e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 500, 'learning_rate': 0.022862868086164268, 'num_leaves': 35, 'max_depth': 6, 'min_child_samples': 6, 'reg_alpha': 5.931151501972949e-08, 'reg_lambda': 3.394569170389419e-08}",135.76136006025055,135.76136006025052,135.76136006025055,500.0,0.022862868086164268,35.0,6.0,6.0,5.931151501972949e-08,3.394569170389419e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 289, 'learning_rate': 0.04164304388438818, 'num_leaves': 37, 'max_depth': 6, 'min_child_samples': 7, 'reg_alpha': 0.4941740854142386, 'reg_lambda': 5.2719687549443175e-05}",135.7792624689026,135.77926246890263,135.7792624689026,289.0,0.04164304388438818,37.0,6.0,7.0,0.4941740854142386,5.2719687549443175e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 401, 'learning_rate': 0.024632602607931497, 'num_leaves': 18, 'max_depth': 7, 'min_child_samples': 23, 'reg_alpha': 3.0909994797470345e-08, 'reg_lambda': 0.005774654415700997}",135.79357904053396,135.79357904053393,135.79357904053393,401.0,0.024632602607931497,18.0,7.0,23.0,3.0909994797470345e-08,0.005774654415700997
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 449, 'learning_rate': 0.020959851576048176, 'num_leaves': 22, 'max_depth': 6, 'min_child_samples': 14, 'reg_alpha': 0.01694085439166333, 'reg_lambda': 3.9693032486080453}",135.9794080849264,135.9794080849264,135.9794080849264,449.0,0.020959851576048176,22.0,6.0,14.0,0.01694085439166333,3.9693032486080453
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 453, 'learning_rate': 0.10432305842250436, 'num_leaves': 17, 'max_depth': 8, 'min_child_samples': 27, 'reg_alpha': 0.6610107156277887, 'reg_lambda': 0.00019913803378650402}",136.04829202166937,136.04829202166937,136.04829202166937,453.0,0.10432305842250436,17.0,8.0,27.0,0.6610107156277887,0.00019913803378650402
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 465, 'learning_rate': 0.022127772822910913, 'num_leaves': 29, 'max_depth': 7, 'min_child_samples': 32, 'reg_alpha': 3.892212218397044e-08, 'reg_lambda': 0.002453125801431133}",136.06664233820902,136.06664233820905,136.06664233820902,465.0,0.022127772822910913,29.0,7.0,32.0,3.892212218397044e-08,0.002453125801431133
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 208, 'learning_rate': 0.04341568092042886, 'num_leaves': 32, 'max_depth': 6, 'min_child_samples': 29, 'reg_alpha': 3.459744569371851e-05, 'reg_lambda': 5.664122198513854e-05}",136.15443069735744,136.15443069735744,136.15443069735744,208.0,0.04341568092042886,32.0,6.0,29.0,3.459744569371851e-05,5.664122198513854e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 451, 'learning_rate': 0.08933128655640285, 'num_leaves': 18, 'max_depth': 8, 'min_child_samples': 31, 'reg_alpha': 2.285232268430783, 'reg_lambda': 0.00034441866606267825}",136.18426091438548,136.18426091438548,136.1842609143855,451.0,0.08933128655640285,18.0,8.0,31.0,2.285232268430783,0.00034441866606267825
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 309, 'learning_rate': 0.020488981456792527, 'num_leaves': 59, 'max_depth': 5, 'min_child_samples': 16, 'reg_alpha': 0.012336255800272767, 'reg_lambda': 2.877788168355029e-08}",136.26000552991164,136.26000552991164,136.26000552991164,309.0,0.020488981456792527,59.0,5.0,16.0,0.012336255800272767,2.877788168355029e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 277, 'learning_rate': 0.08327843120219343, 'num_leaves': 46, 'max_depth': 7, 'min_child_samples': 11, 'reg_alpha': 4.271537261561578, 'reg_lambda': 7.668779791645355e-06}",136.26231460061476,136.2623146006148,136.2623146006148,277.0,0.08327843120219343,46.0,7.0,11.0,4.271537261561578,7.668779791645355e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 465, 'learning_rate': 0.08581066819837414, 'num_leaves': 25, 'max_depth': 8, 'min_child_samples': 44, 'reg_alpha': 3.951895236238851, 'reg_lambda': 8.470307504971206e-05}",136.3129501330765,136.3129501330765,136.3129501330765,465.0,0.08581066819837414,25.0,8.0,44.0,3.951895236238851,8.470307504971206e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 418, 'learning_rate': 0.07722138880227446, 'num_leaves': 18, 'max_depth': 8, 'min_child_samples': 28, 'reg_alpha': 3.9768674996521076, 'reg_lambda': 0.00028347741165074346}",136.36486776202855,136.36486776202858,136.36486776202858,418.0,0.07722138880227446,18.0,8.0,28.0,3.9768674996521076,0.00028347741165074346
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 474, 'learning_rate': 0.10266076068363984, 'num_leaves': 66, 'max_depth': 7, 'min_child_samples': 27, 'reg_alpha': 0.029830856663040792, 'reg_lambda': 4.980862060473571}",136.37064982668556,136.37064982668556,136.37064982668556,474.0,0.10266076068363984,66.0,7.0,27.0,0.029830856663040792,4.980862060473571
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 466, 'learning_rate': 0.018619085558315512, 'num_leaves': 19, 'max_depth': 10, 'min_child_samples': 39, 'reg_alpha': 0.0010836037219526403, 'reg_lambda': 0.00043426808233828655}",136.37094665867298,136.37094665867298,136.37094665867298,466.0,0.018619085558315512,19.0,10.0,39.0,0.0010836037219526403,0.00043426808233828655
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 386, 'learning_rate': 0.08442371546094951, 'num_leaves': 20, 'max_depth': 8, 'min_child_samples': 34, 'reg_alpha': 0.6247882350340309, 'reg_lambda': 0.00032006881743774343}",136.40286895639528,136.40286895639528,136.40286895639525,386.0,0.08442371546094951,20.0,8.0,34.0,0.6247882350340309,0.00032006881743774343
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 426, 'learning_rate': 0.08559276592963666, 'num_leaves': 24, 'max_depth': 7, 'min_child_samples': 42, 'reg_alpha': 0.03596324912782065, 'reg_lambda': 0.0003603049364599906}",136.4065969759792,136.4065969759792,136.40659697597923,426.0,0.08559276592963666,24.0,7.0,42.0,0.03596324912782065,0.0003603049364599906
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 223, 'learning_rate': 0.02529804875119665, 'num_leaves': 25, 'max_depth': 6, 'min_child_samples': 39, 'reg_alpha': 7.444769944882936e-08, 'reg_lambda': 0.4312169154682887}",136.5060149728619,136.50601497286192,136.50601497286192,223.0,0.02529804875119665,25.0,6.0,39.0,7.444769944882936e-08,0.4312169154682887
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 385, 'learning_rate': 0.09307352594320834, 'num_leaves': 16, 'max_depth': 12, 'min_child_samples': 33, 'reg_alpha': 0.005019537055585157, 'reg_lambda': 0.04606260813408002}",136.57860901417283,136.57860901417286,136.57860901417283,385.0,0.09307352594320834,16.0,12.0,33.0,0.005019537055585157,0.04606260813408002
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 422, 'learning_rate': 0.07102272383213022, 'num_leaves': 18, 'max_depth': 7, 'min_child_samples': 31, 'reg_alpha': 1.9546237525879282, 'reg_lambda': 0.5794691971564877}",136.6724692993864,136.6724692993864,136.6724692993864,422.0,0.07102272383213022,18.0,7.0,31.0,1.9546237525879282,0.5794691971564877
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 442, 'learning_rate': 0.0885884762168549, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 27, 'reg_alpha': 0.9834150345234287, 'reg_lambda': 0.00012813319632601}",136.79880701634877,136.79880701634877,136.7988070163488,442.0,0.0885884762168549,19.0,7.0,27.0,0.9834150345234287,0.00012813319632601
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 426, 'learning_rate': 0.08081385893984423, 'num_leaves': 17, 'max_depth': 8, 'min_child_samples': 31, 'reg_alpha': 0.6415795809355022, 'reg_lambda': 0.0005307569244665078}",136.82486183132687,136.8248618313269,136.82486183132693,426.0,0.08081385893984423,17.0,8.0,31.0,0.6415795809355022,0.0005307569244665078
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 287, 'learning_rate': 0.07997670585089538, 'num_leaves': 20, 'max_depth': 6, 'min_child_samples': 28, 'reg_alpha': 0.4700484918844589, 'reg_lambda': 0.00047805633110762524}",136.9973127204391,136.99731272043914,136.9973127204391,287.0,0.07997670585089538,20.0,6.0,28.0,0.4700484918844589,0.00047805633110762524
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 390, 'learning_rate': 0.0344494067616726, 'num_leaves': 122, 'max_depth': 10, 'min_child_samples': 37, 'reg_alpha': 0.013797712639532415, 'reg_lambda': 1.0047812224449357e-05}",137.02344057508586,137.02344057508586,137.02344057508586,390.0,0.0344494067616726,122.0,10.0,37.0,0.013797712639532415,1.0047812224449357e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 430, 'learning_rate': 0.08578843883371516, 'num_leaves': 22, 'max_depth': 8, 'min_child_samples': 30, 'reg_alpha': 0.956404388815312, 'reg_lambda': 7.041452355220001e-05}",137.0552627874806,137.05526278748061,137.05526278748061,430.0,0.08578843883371516,22.0,8.0,30.0,0.956404388815312,7.041452355220001e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 450, 'learning_rate': 0.08951698963259962, 'num_leaves': 19, 'max_depth': 6, 'min_child_samples': 41, 'reg_alpha': 0.08969504102431713, 'reg_lambda': 4.618600828766633e-08}",137.0902079094719,137.0902079094719,137.0902079094719,450.0,0.08951698963259962,19.0,6.0,41.0,0.08969504102431713,4.618600828766633e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 306, 'learning_rate': 0.024826533055535286, 'num_leaves': 24, 'max_depth': 8, 'min_child_samples': 17, 'reg_alpha': 0.7746139465778988, 'reg_lambda': 0.0002790972215877813}",137.105034352362,137.105034352362,137.105034352362,306.0,0.024826533055535286,24.0,8.0,17.0,0.7746139465778988,0.0002790972215877813
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 284, 'learning_rate': 0.0258082822834791, 'num_leaves': 40, 'max_depth': 6, 'min_child_samples': 14, 'reg_alpha': 0.05699672335994659, 'reg_lambda': 1.3217089805188465e-08}",137.1374355698247,137.13743556982467,137.13743556982467,284.0,0.0258082822834791,40.0,6.0,14.0,0.05699672335994659,1.3217089805188465e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 417, 'learning_rate': 0.07870475948331278, 'num_leaves': 23, 'max_depth': 6, 'min_child_samples': 44, 'reg_alpha': 9.763736898825051, 'reg_lambda': 4.738540311483266e-05}",137.15722182351757,137.1572218235176,137.1572218235176,417.0,0.07870475948331278,23.0,6.0,44.0,9.763736898825051,4.738540311483266e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 420, 'learning_rate': 0.10217826862186598, 'num_leaves': 23, 'max_depth': 9, 'min_child_samples': 43, 'reg_alpha': 0.2692897861064784, 'reg_lambda': 0.0009604689371473142}",137.2681376196057,137.26813761960574,137.2681376196057,420.0,0.10217826862186598,23.0,9.0,43.0,0.2692897861064784,0.0009604689371473142
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 424, 'learning_rate': 0.11024487615279366, 'num_leaves': 17, 'max_depth': 7, 'min_child_samples': 46, 'reg_alpha': 1.1436661196249467, 'reg_lambda': 0.0001951616656891676}",137.28297400492832,137.28297400492835,137.28297400492832,424.0,0.11024487615279366,17.0,7.0,46.0,1.1436661196249467,0.0001951616656891676
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 481, 'learning_rate': 0.02392978255129509, 'num_leaves': 30, 'max_depth': 5, 'min_child_samples': 36, 'reg_alpha': 1.1933206614880993e-06, 'reg_lambda': 0.08329562614657943}",137.37162374122343,137.37162374122343,137.3716237412234,481.0,0.02392978255129509,30.0,5.0,36.0,1.1933206614880993e-06,0.08329562614657943
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 451, 'learning_rate': 0.08689101449102503, 'num_leaves': 20, 'max_depth': 7, 'min_child_samples': 29, 'reg_alpha': 1.5254273815768709, 'reg_lambda': 0.0004595625618692976}",137.42482693539384,137.4248269353938,137.42482693539384,451.0,0.08689101449102503,20.0,7.0,29.0,1.5254273815768709,0.0004595625618692976
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 409, 'learning_rate': 0.03930141862085364, 'num_leaves': 20, 'max_depth': 7, 'min_child_samples': 26, 'reg_alpha': 2.7237766640365106e-06, 'reg_lambda': 0.0007202486433261938}",137.45722524011185,137.45722524011185,137.45722524011185,409.0,0.03930141862085364,20.0,7.0,26.0,2.7237766640365106e-06,0.0007202486433261938
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 415, 'learning_rate': 0.061542811648756024, 'num_leaves': 120, 'max_depth': 12, 'min_child_samples': 44, 'reg_alpha': 0.18412155767492322, 'reg_lambda': 0.000211975775815002}",137.47106077149692,137.4710607714969,137.47106077149692,415.0,0.061542811648756024,120.0,12.0,44.0,0.18412155767492322,0.000211975775815002
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 433, 'learning_rate': 0.1535981825041014, 'num_leaves': 22, 'max_depth': 7, 'min_child_samples': 42, 'reg_alpha': 3.311908919232963, 'reg_lambda': 9.126224005012395e-05}",137.58920449300953,137.58920449300953,137.58920449300953,433.0,0.1535981825041014,22.0,7.0,42.0,3.311908919232963,9.126224005012395e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 426, 'learning_rate': 0.08424693084988023, 'num_leaves': 17, 'max_depth': 8, 'min_child_samples': 27, 'reg_alpha': 6.7457669705159145, 'reg_lambda': 0.00016784447632406878}",137.5951545644221,137.5951545644221,137.5951545644221,426.0,0.08424693084988023,17.0,8.0,27.0,6.7457669705159145,0.00016784447632406878
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 421, 'learning_rate': 0.016768061275097647, 'num_leaves': 15, 'max_depth': 9, 'min_child_samples': 21, 'reg_alpha': 0.0006050079143838328, 'reg_lambda': 0.006052997790178745}",137.67357927468592,137.67357927468592,137.67357927468592,421.0,0.016768061275097647,15.0,9.0,21.0,0.0006050079143838328,0.006052997790178745
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 350, 'learning_rate': 0.014912916020454827, 'num_leaves': 32, 'max_depth': 7, 'min_child_samples': 17, 'reg_alpha': 0.007358525407022287, 'reg_lambda': 2.2145282223037546}",137.6806957972067,137.6806957972067,137.68069579720668,350.0,0.014912916020454827,32.0,7.0,17.0,0.007358525407022287,2.2145282223037546
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 430, 'learning_rate': 0.09065034028267513, 'num_leaves': 15, 'max_depth': 8, 'min_child_samples': 16, 'reg_alpha': 0.28813118356850087, 'reg_lambda': 1.6063807164916886e-07}",137.68487641121692,137.6848764112169,137.6848764112169,430.0,0.09065034028267513,15.0,8.0,16.0,0.28813118356850087,1.6063807164916886e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 426, 'learning_rate': 0.10781716282205157, 'num_leaves': 15, 'max_depth': 8, 'min_child_samples': 43, 'reg_alpha': 0.5708116608188031, 'reg_lambda': 0.000281398591306649}",137.75629429049027,137.75629429049027,137.75629429049027,426.0,0.10781716282205157,15.0,8.0,43.0,0.5708116608188031,0.000281398591306649
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 232, 'learning_rate': 0.019118025379606815, 'num_leaves': 21, 'max_depth': 7, 'min_child_samples': 24, 'reg_alpha': 1.0226367414995909e-05, 'reg_lambda': 0.00025201941123866896}",137.83643683958016,137.8364368395802,137.8364368395802,232.0,0.019118025379606815,21.0,7.0,24.0,1.0226367414995909e-05,0.00025201941123866896
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 458, 'learning_rate': 0.09333893285273, 'num_leaves': 21, 'max_depth': 7, 'min_child_samples': 26, 'reg_alpha': 0.752523360584199, 'reg_lambda': 4.122218669953662e-05}",137.9968242853205,137.99682428532054,137.99682428532054,458.0,0.09333893285273,21.0,7.0,26.0,0.752523360584199,4.122218669953662e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 461, 'learning_rate': 0.08224026377944525, 'num_leaves': 15, 'max_depth': 8, 'min_child_samples': 30, 'reg_alpha': 1.2473084848163032, 'reg_lambda': 0.0017995980385884334}",138.02094434031417,138.0209443403142,138.0209443403142,461.0,0.08224026377944525,15.0,8.0,30.0,1.2473084848163032,0.0017995980385884334
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 493, 'learning_rate': 0.036298992318295205, 'num_leaves': 24, 'max_depth': 5, 'min_child_samples': 48, 'reg_alpha': 2.3544522445356783e-05, 'reg_lambda': 0.0019693430691890487}",138.0812133477497,138.0812133477497,138.08121334774967,493.0,0.036298992318295205,24.0,5.0,48.0,2.3544522445356783e-05,0.0019693430691890487
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 395, 'learning_rate': 0.04936592632455121, 'num_leaves': 41, 'max_depth': 4, 'min_child_samples': 34, 'reg_alpha': 1.712808606433793e-08, 'reg_lambda': 3.9660951628385265e-07}",138.1242451282442,138.12424512824424,138.12424512824424,395.0,0.04936592632455121,41.0,4.0,34.0,1.712808606433793e-08,3.9660951628385265e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 108, 'learning_rate': 0.03136081348279186, 'num_leaves': 92, 'max_depth': 11, 'min_child_samples': 38, 'reg_alpha': 0.025451614293038223, 'reg_lambda': 3.5209535259309157}",138.127004481532,138.127004481532,138.127004481532,108.0,0.03136081348279186,92.0,11.0,38.0,0.025451614293038223,3.5209535259309157
